product_desc,sku_id,brand_family,brand,pack,brand_segment_I
Patagonia 24.7-3/4 Lts-Bottle-OW,18354,Patagonia,Patagonia 24.7,3/4 Lts-Bottle-OW,Super Premium
Patagonia 24.7-30 Lts-Barrel,22164,Patagonia,Patagonia 24.7,30 Lts-Barrel,Super Premium
Patagonia 24.7-30 Lts-Barrel,15159,Patagonia,Patagonia 24.7,30 Lts-Barrel,Super Premium
Patagonia abrazo oso-1/2 Lts-Cans,22121,Patagonia,Patagonia abrazo oso,1/2 Lts-Cans,Super Premium
Patagonia abrazo oso-1/2 Lts-Cans,253830230,Patagonia,Patagonia abrazo oso,1/2 Lts-Cans,Super Premium
Patagonia abrazo oso-1/2 Lts-Cans,25383,Patagonia,Patagonia abrazo oso,1/2 Lts-Cans,Super Premium
Patagonia abrazo oso-1/2 Lts-Cans,25658,Patagonia,Patagonia abrazo oso,1/2 Lts-Cans,Super Premium
Patagonia abrazo oso-1/2 Lts-Cans,25660,Patagonia,Patagonia abrazo oso,1/2 Lts-Cans,Super Premium
Patagonia abrazo oso-1/2 Lts-Cans,21560,Patagonia,Patagonia abrazo oso,1/2 Lts-Cans,Super Premium
Patagonia abrazo oso-1/2 Lts-Cans,215600179,Patagonia,Patagonia abrazo oso,1/2 Lts-Cans,Super Premium
Patagonia abrazo oso-1/2 Lts-Cans,21677,Patagonia,Patagonia abrazo oso,1/2 Lts-Cans,Super Premium
Patagonia abrazo oso-1/2 Lts-Cans,22143,Patagonia,Patagonia abrazo oso,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1 Lts-Bottle-RET,27677,Patagonia,Patagonia Amber Lager,1 Lts-Bottle-RET,Super Premium
Patagonia Amber Lager-1 Lts-Bottle-RET,276770340,Patagonia,Patagonia Amber Lager,1 Lts-Bottle-RET,Super Premium
Patagonia Amber Lager-1 Lts-Bottle-RET,28415,Patagonia,Patagonia Amber Lager,1 Lts-Bottle-RET,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,25187,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,21844,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,218440107,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,24678,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,24708,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,25347,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,18819,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,16767,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,18676,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,253490245,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,25349,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,185870214,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,18587,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,21845,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,22609,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,23947,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,40220,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,19493,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,193720221,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,19372,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,162250012,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,16225,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,25188,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,27874,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,16768,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,21858,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/2 Lts-Cans,218580195,Patagonia,Patagonia Amber Lager,1/2 Lts-Cans,Super Premium
Patagonia Amber Lager-1/3 Lts-Bottle-OW,10572,Patagonia,Patagonia Amber Lager,1/3 Lts-Bottle-OW,Super Premium
Patagonia Amber Lager-1/3 Lts-Bottle-OW,5403,Patagonia,Patagonia Amber Lager,1/3 Lts-Bottle-OW,Super Premium
Patagonia Amber Lager-1/3 Lts-Bottle-OW,5402,Patagonia,Patagonia Amber Lager,1/3 Lts-Bottle-OW,Super Premium
Patagonia Amber Lager-1/3 Lts-Bottle-OW,10580,Patagonia,Patagonia Amber Lager,1/3 Lts-Bottle-OW,Super Premium
Patagonia Amber Lager-1/3 Lts-Bottle-OW,22476,Patagonia,Patagonia Amber Lager,1/3 Lts-Bottle-OW,Super Premium
Patagonia Amber Lager-1/3 Lts-Bottle-OW,5404,Patagonia,Patagonia Amber Lager,1/3 Lts-Bottle-OW,Super Premium
Patagonia Amber Lager-1/3 Lts-Bottle-OW,6589,Patagonia,Patagonia Amber Lager,1/3 Lts-Bottle-OW,Super Premium
Patagonia Amber Lager-20 Lts-Barrel,14357,Patagonia,Patagonia Amber Lager,20 Lts-Barrel,Super Premium
Patagonia Amber Lager-20 Lts-Barrel,12154,Patagonia,Patagonia Amber Lager,20 Lts-Barrel,Super Premium
Patagonia Amber Lager-20 Lts-Barrel,11439,Patagonia,Patagonia Amber Lager,20 Lts-Barrel,Super Premium
Patagonia Amber Lager-20 Lts-Barrel,10969,Patagonia,Patagonia Amber Lager,20 Lts-Barrel,Super Premium
Patagonia Amber Lager-3/4 Lts-Bottle-OW,7047,Patagonia,Patagonia Amber Lager,3/4 Lts-Bottle-OW,Super Premium
Patagonia Amber Lager-3/4 Lts-Bottle-OW,18357,Patagonia,Patagonia Amber Lager,3/4 Lts-Bottle-OW,Super Premium
Patagonia Amber Lager-3/4 Lts-Bottle-OW,22695,Patagonia,Patagonia Amber Lager,3/4 Lts-Bottle-OW,Super Premium
Patagonia Amber Lager-3/4 Lts-Bottle-OW,22694,Patagonia,Patagonia Amber Lager,3/4 Lts-Bottle-OW,Super Premium
Patagonia Amber Lager-3/4 Lts-Bottle-OW,22696,Patagonia,Patagonia Amber Lager,3/4 Lts-Bottle-OW,Super Premium
Patagonia Amber Lager-3/4 Lts-Bottle-OW,10925,Patagonia,Patagonia Amber Lager,3/4 Lts-Bottle-OW,Super Premium
Patagonia Amber Lager-3/4 Lts-Bottle-OW,2580,Patagonia,Patagonia Amber Lager,3/4 Lts-Bottle-OW,Super Premium
Patagonia Amber Lager-3/4 Lts-Bottle-OW,2583,Patagonia,Patagonia Amber Lager,3/4 Lts-Bottle-OW,Super Premium
Patagonia Amber Lager-3/4 Lts-Bottle-OW,18355,Patagonia,Patagonia Amber Lager,3/4 Lts-Bottle-OW,Super Premium
Patagonia Amber Lager-3/4 Lts-Bottle-OW,10574,Patagonia,Patagonia Amber Lager,3/4 Lts-Bottle-OW,Super Premium
Patagonia Bohemian Pilsener-1 Lts-Bottle-RET,276780341,Patagonia,Patagonia Bohemian Pilsener,1 Lts-Bottle-RET,Super Premium
Patagonia Bohemian Pilsener-1 Lts-Bottle-RET,27678,Patagonia,Patagonia Bohemian Pilsener,1 Lts-Bottle-RET,Super Premium
Patagonia Bohemian Pilsener-1/2 Lts-Cans,25185,Patagonia,Patagonia Bohemian Pilsener,1/2 Lts-Cans,Super Premium
Patagonia Bohemian Pilsener-1/2 Lts-Cans,20358,Patagonia,Patagonia Bohemian Pilsener,1/2 Lts-Cans,Super Premium
Patagonia Bohemian Pilsener-1/2 Lts-Cans,203580013,Patagonia,Patagonia Bohemian Pilsener,1/2 Lts-Cans,Super Premium
Patagonia Bohemian Pilsener-1/2 Lts-Cans,25190,Patagonia,Patagonia Bohemian Pilsener,1/2 Lts-Cans,Super Premium
Patagonia Bohemian Pilsener-1/2 Lts-Cans,21049,Patagonia,Patagonia Bohemian Pilsener,1/2 Lts-Cans,Super Premium
Patagonia Bohemian Pilsener-1/2 Lts-Cans,20995,Patagonia,Patagonia Bohemian Pilsener,1/2 Lts-Cans,Super Premium
Patagonia Bohemian Pilsener-1/2 Lts-Cans,209950219,Patagonia,Patagonia Bohemian Pilsener,1/2 Lts-Cans,Super Premium
Patagonia Bohemian Pilsener-1/2 Lts-Cans,21847,Patagonia,Patagonia Bohemian Pilsener,1/2 Lts-Cans,Super Premium
Patagonia Bohemian Pilsener-1/2 Lts-Cans,218470189,Patagonia,Patagonia Bohemian Pilsener,1/2 Lts-Cans,Super Premium
Patagonia Bohemian Pilsener-1/2 Lts-Cans,20994,Patagonia,Patagonia Bohemian Pilsener,1/2 Lts-Cans,Super Premium
Patagonia Bohemian Pilsener-1/2 Lts-Cans,21851,Patagonia,Patagonia Bohemian Pilsener,1/2 Lts-Cans,Super Premium
Patagonia Bohemian Pilsener-1/2 Lts-Cans,21227,Patagonia,Patagonia Bohemian Pilsener,1/2 Lts-Cans,Super Premium
Patagonia Bohemian Pilsener-20 Lts-Barrel,14356,Patagonia,Patagonia Bohemian Pilsener,20 Lts-Barrel,Super Premium
Patagonia Bohemian Pilsener-20 Lts-Barrel,11442,Patagonia,Patagonia Bohemian Pilsener,20 Lts-Barrel,Super Premium
Patagonia Bohemian Pilsener-20 Lts-Barrel,10970,Patagonia,Patagonia Bohemian Pilsener,20 Lts-Barrel,Super Premium
Patagonia Bohemian Pilsener-20 Lts-Barrel,12165,Patagonia,Patagonia Bohemian Pilsener,20 Lts-Barrel,Super Premium
Patagonia Bohemian Pilsener-3/4 Lts-Bottle-OW,18377,Patagonia,Patagonia Bohemian Pilsener,3/4 Lts-Bottle-OW,Super Premium
Patagonia Bohemian Pilsener-3/4 Lts-Bottle-OW,10561,Patagonia,Patagonia Bohemian Pilsener,3/4 Lts-Bottle-OW,Super Premium
Patagonia Bohemian Pilsener-3/4 Lts-Bottle-OW,18378,Patagonia,Patagonia Bohemian Pilsener,3/4 Lts-Bottle-OW,Super Premium
Patagonia Bohemian Pilsener-3/4 Lts-Bottle-OW,2744,Patagonia,Patagonia Bohemian Pilsener,3/4 Lts-Bottle-OW,Super Premium
Patagonia Bohemian Pilsener-3/4 Lts-Bottle-OW,5257,Patagonia,Patagonia Bohemian Pilsener,3/4 Lts-Bottle-OW,Super Premium
Patagonia Bohemian Pilsener-3/4 Lts-Bottle-OW,5254,Patagonia,Patagonia Bohemian Pilsener,3/4 Lts-Bottle-OW,Super Premium
Patagonia Bohemian Pilsener-3/4 Lts-Bottle-OW,10563,Patagonia,Patagonia Bohemian Pilsener,3/4 Lts-Bottle-OW,Super Premium
Patagonia Bohemian Pilsener-3/4 Lts-Bottle-OW,7077,Patagonia,Patagonia Bohemian Pilsener,3/4 Lts-Bottle-OW,Super Premium
Patagonia Hoppy Lager-1/4 Lts-Cans,22691,Patagonia,Patagonia Hoppy Lager,1/4 Lts-Cans,Super Premium
Patagonia Hoppy Lager-1/4 Lts-Cans,25350,Patagonia,Patagonia Hoppy Lager,1/4 Lts-Cans,Super Premium
Patagonia Hoppy Lager-1/4 Lts-Cans,22596,Patagonia,Patagonia Hoppy Lager,1/4 Lts-Cans,Super Premium
Patagonia Hoppy Lager-1/4 Lts-Cans,24379,Patagonia,Patagonia Hoppy Lager,1/4 Lts-Cans,Super Premium
Patagonia Hoppy Lager-1/4 Lts-Cans,22017,Patagonia,Patagonia Hoppy Lager,1/4 Lts-Cans,Super Premium
Patagonia Hoppy Lager-1/4 Lts-Cans,220170065,Patagonia,Patagonia Hoppy Lager,1/4 Lts-Cans,Super Premium
Patagonia Hoppy Lager-1/4 Lts-Cans,22134,Patagonia,Patagonia Hoppy Lager,1/4 Lts-Cans,Super Premium
Patagonia Hoppy Lager-20 Lts-Barrel,21265,Patagonia,Patagonia Hoppy Lager,20 Lts-Barrel,Super Premium
Patagonia Hoppy Lager-20 Lts-Barrel,20746,Patagonia,Patagonia Hoppy Lager,20 Lts-Barrel,Super Premium
Patagonia Hoppy Lager-20 Lts-Barrel,21233,Patagonia,Patagonia Hoppy Lager,20 Lts-Barrel,Super Premium
Patagonia Hoppy Lager-20 Lts-Barrel,20748,Patagonia,Patagonia Hoppy Lager,20 Lts-Barrel,Super Premium
Patagonia Hoppy Lager-3/4 Lts-Bottle-OW,21304,Patagonia,Patagonia Hoppy Lager,3/4 Lts-Bottle-OW,Super Premium
Patagonia Hoppy Lager-3/4 Lts-Bottle-OW,20471,Patagonia,Patagonia Hoppy Lager,3/4 Lts-Bottle-OW,Super Premium
Patagonia Indira-1/2 Lts-Cans,26207,Patagonia,Patagonia Indira,1/2 Lts-Cans,Super Premium
Patagonia Indira-1/2 Lts-Cans,25330,Patagonia,Patagonia Indira,1/2 Lts-Cans,Super Premium
Patagonia Kune-1/2 Lts-Cans,20996,Patagonia,Patagonia Kune,1/2 Lts-Cans,Super Premium
Patagonia Kune-1/2 Lts-Cans,24703,Patagonia,Patagonia Kune,1/2 Lts-Cans,Super Premium
Patagonia Kune-1/2 Lts-Cans,247030229,Patagonia,Patagonia Kune,1/2 Lts-Cans,Super Premium
Patagonia Kune-1/2 Lts-Cans,25226,Patagonia,Patagonia Kune,1/2 Lts-Cans,Super Premium
Patagonia Kune-1/2 Lts-Cans,21048,Patagonia,Patagonia Kune,1/2 Lts-Cans,Super Premium
Patagonia Kune-1/2 Lts-Cans,25228,Patagonia,Patagonia Kune,1/2 Lts-Cans,Super Premium
Patagonia Kune-1/2 Lts-Cans,21228,Patagonia,Patagonia Kune,1/2 Lts-Cans,Super Premium
Patagonia Kune-1/2 Lts-Cans,203600015,Patagonia,Patagonia Kune,1/2 Lts-Cans,Super Premium
Patagonia Kune-1/2 Lts-Cans,20360,Patagonia,Patagonia Kune,1/2 Lts-Cans,Super Premium
Patagonia Kune-1/2 Lts-Cans,25348,Patagonia,Patagonia Kune,1/2 Lts-Cans,Super Premium
Patagonia Kune-1/2 Lts-Cans,20997,Patagonia,Patagonia Kune,1/2 Lts-Cans,Super Premium
Patagonia Kune-1/2 Lts-Cans,27965,Patagonia,Patagonia Kune,1/2 Lts-Cans,Super Premium
Patagonia Old Ale-20 Lts-Barrel,24938,Patagonia,Patagonia Old Ale,20 Lts-Barrel,Super Premium
Patagonia Solcitra-1/2 Lts-Cans,23111,Patagonia,Patagonia Solcitra,1/2 Lts-Cans,Super Premium
Patagonia Solcitra-1/2 Lts-Cans,22993,Patagonia,Patagonia Solcitra,1/2 Lts-Cans,Super Premium
Patagonia Solcitra-1/2 Lts-Cans,22992,Patagonia,Patagonia Solcitra,1/2 Lts-Cans,Super Premium
Patagonia Solcitra-1/2 Lts-Cans,229920011,Patagonia,Patagonia Solcitra,1/2 Lts-Cans,Super Premium
Patagonia Solcitra-20 Lts-Barrel,22994,Patagonia,Patagonia Solcitra,20 Lts-Barrel,Super Premium
Patagonia Solcitra-20 Lts-Barrel,22996,Patagonia,Patagonia Solcitra,20 Lts-Barrel,Super Premium
Patagonia Travesia-1/2 Lts-Cans,27136,Patagonia,Patagonia Travesia,1/2 Lts-Cans,Super Premium
Patagonia Travesia-1/2 Lts-Cans,26206,Patagonia,Patagonia Travesia,1/2 Lts-Cans,Super Premium
Patagonia Travesia-1/2 Lts-Cans,262060252,Patagonia,Patagonia Travesia,1/2 Lts-Cans,Super Premium
Patagonia Travesia-1/2 Lts-Cans,274730443,Patagonia,Patagonia Travesia,1/2 Lts-Cans,Super Premium
Patagonia Travesia-1/2 Lts-Cans,274730370,Patagonia,Patagonia Travesia,1/2 Lts-Cans,Super Premium
Patagonia Travesia-1/2 Lts-Cans,27473,Patagonia,Patagonia Travesia,1/2 Lts-Cans,Super Premium
Patagonia Travesia-20000 Lts-Barrel,26445,Patagonia,Patagonia Travesia,20000 Lts-Barrel,Super Premium
Patagonia Vera Ipa-1/2 Lts-Cans,21848,Patagonia,Patagonia Vera Ipa,1/2 Lts-Cans,Super Premium
Patagonia Vera Ipa-1/2 Lts-Cans,25346,Patagonia,Patagonia Vera Ipa,1/2 Lts-Cans,Super Premium
Patagonia Vera Ipa-1/2 Lts-Cans,20992,Patagonia,Patagonia Vera Ipa,1/2 Lts-Cans,Super Premium
Patagonia Vera Ipa-1/2 Lts-Cans,21846,Patagonia,Patagonia Vera Ipa,1/2 Lts-Cans,Super Premium
Patagonia Vera Ipa-1/2 Lts-Cans,218460188,Patagonia,Patagonia Vera Ipa,1/2 Lts-Cans,Super Premium
Patagonia Vera Ipa-1/2 Lts-Cans,218490118,Patagonia,Patagonia Vera Ipa,1/2 Lts-Cans,Super Premium
Patagonia Vera Ipa-1/2 Lts-Cans,21849,Patagonia,Patagonia Vera Ipa,1/2 Lts-Cans,Super Premium
Patagonia Vera Ipa-1/2 Lts-Cans,21920,Patagonia,Patagonia Vera Ipa,1/2 Lts-Cans,Super Premium
Patagonia Vera Ipa-1/2 Lts-Cans,20809,Patagonia,Patagonia Vera Ipa,1/2 Lts-Cans,Super Premium
Patagonia Vera Ipa-1/2 Lts-Cans,20808,Patagonia,Patagonia Vera Ipa,1/2 Lts-Cans,Super Premium
Patagonia Vera Ipa-1/2 Lts-Cans,208080225,Patagonia,Patagonia Vera Ipa,1/2 Lts-Cans,Super Premium
Patagonia Vera Ipa-1/2 Lts-Cans,25343,Patagonia,Patagonia Vera Ipa,1/2 Lts-Cans,Super Premium
Patagonia Vera Ipa-3/4 Lts-Bottle-OW,25059,Patagonia,Patagonia Vera Ipa,3/4 Lts-Bottle-OW,Super Premium
Patagonia Weisse-1/2 Lts-Cans,218570503,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,21857,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,40221,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,25229,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,19366,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,193660222,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,19498,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,194980016,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,25227,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,21902,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,18681,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,21856,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,218560190,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,21855,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,18586,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,19494,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,185880215,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,18588,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,18821,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-1/2 Lts-Cans,25344,Patagonia,Patagonia Weisse,1/2 Lts-Cans,Super Premium
Patagonia Weisse-3/4 Lts-Bottle-OW,10571,Patagonia,Patagonia Weisse,3/4 Lts-Bottle-OW,Super Premium
Patagonia Weisse-3/4 Lts-Bottle-OW,10570,Patagonia,Patagonia Weisse,3/4 Lts-Bottle-OW,Super Premium
Patagonia Weisse-3/4 Lts-Bottle-OW,18361,Patagonia,Patagonia Weisse,3/4 Lts-Bottle-OW,Super Premium
Patagonia Weisse-3/4 Lts-Bottle-OW,18358,Patagonia,Patagonia Weisse,3/4 Lts-Bottle-OW,Super Premium
Patagonia Weisse-3/4 Lts-Bottle-OW,7078,Patagonia,Patagonia Weisse,3/4 Lts-Bottle-OW,Super Premium
Patagonia Weisse-3/4 Lts-Bottle-OW,5250,Patagonia,Patagonia Weisse,3/4 Lts-Bottle-OW,Super Premium
Patagonia Weisse-3/4 Lts-Bottle-OW,2729,Patagonia,Patagonia Weisse,3/4 Lts-Bottle-OW,Super Premium
Patagonia Weisse-3/4 Lts-Bottle-OW,10926,Patagonia,Patagonia Weisse,3/4 Lts-Bottle-OW,Super Premium
Patagonia Weisse-3/4 Lts-Bottle-OW,5253,Patagonia,Patagonia Weisse,3/4 Lts-Bottle-OW,Super Premium
Quilmes 0.0-1/2 Lts-Cans,21876,Quilmes 0.0,Quilmes 0.0,1/2 Lts-Cans,Core
Quilmes 0.0-1/2 Lts-Cans,22382,Quilmes 0.0,Quilmes 0.0,1/2 Lts-Cans,Core
Quilmes 0.0-1/2 Lts-Cans,223820442,Quilmes 0.0,Quilmes 0.0,1/2 Lts-Cans,Core
Quilmes 0.0-1/2 Lts-Cans,22390,Quilmes 0.0,Quilmes 0.0,1/2 Lts-Cans,Core
Quilmes 0.0-1/2 Lts-Cans,21871,Quilmes 0.0,Quilmes 0.0,1/2 Lts-Cans,Core
Quilmes 0.0-1/2 Lts-Cans,25088,Quilmes 0.0,Quilmes 0.0,1/2 Lts-Cans,Core
Quilmes 0.0-1/2 Lts-Cans,24959,Quilmes 0.0,Quilmes 0.0,1/2 Lts-Cans,Core
Quilmes 0.0-1/2 Lts-Cans,249590105,Quilmes 0.0,Quilmes 0.0,1/2 Lts-Cans,Core
Quilmes 0.0-1/2 Lts-Cans,22383,Quilmes 0.0,Quilmes 0.0,1/2 Lts-Cans,Core
Quilmes 0.0-1/2 Lts-Cans,223830018,Quilmes 0.0,Quilmes 0.0,1/2 Lts-Cans,Core
Quilmes 0.0-1/2 Lts-Cans,21884,Quilmes 0.0,Quilmes 0.0,1/2 Lts-Cans,Core
Quilmes 0.0-1/2 Lts-Cans,21872,Quilmes 0.0,Quilmes 0.0,1/2 Lts-Cans,Core
Quilmes 0.0-1/2 Lts-Cans,25924,Quilmes 0.0,Quilmes 0.0,1/2 Lts-Cans,Core
Quilmes 0.0-1/2 Lts-Cans,23316,Quilmes 0.0,Quilmes 0.0,1/2 Lts-Cans,Core
Quilmes Bajo Cero-1 Lts-Bottle-RET,10608,Quilmes Bajo Cero,Quilmes Bajo Cero,1 Lts-Bottle-RET,Value
Quilmes Bajo Cero-1 Lts-Bottle-RET,1976,Quilmes Bajo Cero,Quilmes Bajo Cero,1 Lts-Bottle-RET,Value
Quilmes Bajo Cero-1 Lts-Bottle-RET,19760039,Quilmes Bajo Cero,Quilmes Bajo Cero,1 Lts-Bottle-RET,Value
Quilmes Bajo Cero-1 Lts-Bottle-RET,23150,Quilmes Bajo Cero,Quilmes Bajo Cero,1 Lts-Bottle-RET,Value
Quilmes Bajo Cero-1 Lts-Bottle-RET,1963,Quilmes Bajo Cero,Quilmes Bajo Cero,1 Lts-Bottle-RET,Value
Quilmes Bajo Cero-1 Lts-Bottle-RET,7028,Quilmes Bajo Cero,Quilmes Bajo Cero,1 Lts-Bottle-RET,Value
Quilmes Bajo Cero-1 Lts-Bottle-RET,70280038,Quilmes Bajo Cero,Quilmes Bajo Cero,1 Lts-Bottle-RET,Value
Quilmes Bajo Cero-1 Lts-Bottle-RET,7155,Quilmes Bajo Cero,Quilmes Bajo Cero,1 Lts-Bottle-RET,Value
Quilmes Bajo Cero-1 Lts-Bottle-RET,1962,Quilmes Bajo Cero,Quilmes Bajo Cero,1 Lts-Bottle-RET,Value
Quilmes Bajo Cero-1 Lts-Bottle-RET,23157,Quilmes Bajo Cero,Quilmes Bajo Cero,1 Lts-Bottle-RET,Value
Quilmes Bajo Cero-1 Lts-Bottle-RET,10609,Quilmes Bajo Cero,Quilmes Bajo Cero,1 Lts-Bottle-RET,Value
Quilmes Bock-1 Lts-Bottle-RET,23162,Quilmes Variedades ,Quilmes Bock,1 Lts-Bottle-RET,Core
Quilmes Bock-1 Lts-Bottle-RET,2167,Quilmes Variedades ,Quilmes Bock,1 Lts-Bottle-RET,Core
Quilmes Bock-1 Lts-Bottle-RET,10593,Quilmes Variedades ,Quilmes Bock,1 Lts-Bottle-RET,Core
Quilmes Bock-1 Lts-Bottle-RET,7031,Quilmes Variedades ,Quilmes Bock,1 Lts-Bottle-RET,Core
Quilmes Bock-1 Lts-Bottle-RET,70310031,Quilmes Variedades ,Quilmes Bock,1 Lts-Bottle-RET,Core
Quilmes Bock-1 Lts-Bottle-RET,2291,Quilmes Variedades ,Quilmes Bock,1 Lts-Bottle-RET,Core
Quilmes Bock-1/2 Lts-Cans,17360,Quilmes Variedades ,Quilmes Bock,1/2 Lts-Cans,Core
Quilmes Bock-1/2 Lts-Cans,21805,Quilmes Variedades ,Quilmes Bock,1/2 Lts-Cans,Core
Quilmes Bock-1/2 Lts-Cans,21818,Quilmes Variedades ,Quilmes Bock,1/2 Lts-Cans,Core
Quilmes Bock-1/2 Lts-Cans,25925,Quilmes Variedades ,Quilmes Bock,1/2 Lts-Cans,Core
Quilmes Bock-1/2 Lts-Cans,25940,Quilmes Variedades ,Quilmes Bock,1/2 Lts-Cans,Core
Quilmes Bock-1/2 Lts-Cans,21787,Quilmes Variedades ,Quilmes Bock,1/2 Lts-Cans,Core
Quilmes Bock-1/2 Lts-Cans,16986,Quilmes Variedades ,Quilmes Bock,1/2 Lts-Cans,Core
Quilmes Bock-1/2 Lts-Cans,169860007,Quilmes Variedades ,Quilmes Bock,1/2 Lts-Cans,Core
Quilmes Clasica-1 Lts-Bottle-RET,2591,Quilmes,Quilmes Clasica,1 Lts-Bottle-RET,Core
Quilmes Clasica-1 Lts-Bottle-RET,14725,Quilmes,Quilmes Clasica,1 Lts-Bottle-RET,Core
Quilmes Clasica-1 Lts-Bottle-RET,15305,Quilmes,Quilmes Clasica,1 Lts-Bottle-RET,Core
Quilmes Clasica-1 Lts-Bottle-RET,5589,Quilmes,Quilmes Clasica,1 Lts-Bottle-RET,Core
